id	Centroid_X	Centroid_Y	Centroid_Z	UMAP_1	UMAP_2	Cell_class	Bregma	Neuron_cluster_ID	Gad1	Slc17a6	Aqp4	Esr1	total_counts
cell_71424	243.8	-576.9	1040.0	9.564	3.432	Excitatory	0.26	E-20	7.2	16.8	2.4	0.0	293.4
cell_71425	247.9	-679.4	1040.0	3.547	-0.766	OD Mature 1	0.26		3.0	0.0	3.0	0.0	168.6
cell_71426	249.1	-566.6	1040.0	7.375	2.825	Inhibitory	0.26	I-8	90.2	1.8	0.0	0.0	371.4
cell_71427	251.3	-586.8	1040.0	5.226	6.155	Astrocyte	0.26		0.0	1.3	21.3	0.0	220.7
cell_71428	270.2	-593.8	1040.0	5.725	1.628	Ambiguous	0.26		19.2	0.6	0.6	0.0	398.2
cell_71429	270.2	-673.5	1040.0	0.402	3.645	Ambiguous	0.26		2.6	0.0	0.0	0.9	281.7
cell_71430	278.0	-635.1	1040.0	5.795	1.67	Ambiguous	0.26		11.5	2.7	0.0	0.4	266.4
cell_71431	277.5	-692.6	1040.0	5.847	1.713	Ambiguous	0.26		20.7	2.8	2.1	0.0	343.4
cell_71432	279.0	-553.7	1040.0	7.462	1.919	Inhibitory	0.26	I-29	63.7	1.5	4.5	0.0	238.1
cell_71433	288.0	-720.0	1040.0	5.179	5.477	Astrocyte	0.26		6.0	0.0	15.3	0.0	156.7
cell_71434	290.4	-669.1	1040.0	4.952	6.482	Astrocyte	0.26		15.8	0.0	10.5	0.0	251.8
cell_71435	293.4	-664.0	1040.0	3.812	7.01	Ambiguous	0.26		75.2	0.0	6.3	0.0	220.3
cell_71436	178.5	-576.3	1040.0	4.101	5.212	Astrocyte	0.26		3.7	0.9	15.9	0.0	165.2
cell_71437	215.5	-673.6	1040.0	8.627	1.289	Excitatory	0.26	E-11	4.9	7.3	3.1	0.6	218.1
cell_71438	225.1	-576.5	1040.0	8.348	1.353	Inhibitory	0.26	I-5	55.0	7.4	0.0	0.0	319.5
cell_71439	255.1	-645.0	1040.0	5.98	1.812	Ambiguous	0.26		33.0	1.3	0.0	0.0	265.5
cell_71440	167.8	-540.6	1040.0	4.36	-1.588	OD Mature 2	0.26		5.5	0.0	0.0	0.0	482.6
cell_71441	206.8	-612.7	1040.0	2.165	-0.045	Ambiguous	0.26		6.7	2.2	2.2	0.0	250.8
cell_71442	206.1	-621.0	1040.0	7.632	1.67	Excitatory	0.26	E-20	34.2	13.7	0.0	0.0	270.3
cell_71443	220.3	-598.1	1040.0	7.59	2.22	Ambiguous	0.26		54.7	2.2	0.4	0.0	297.0
cell_71444	252.1	-656.1	1040.0	3.695	-0.654	Ambiguous	0.26		23.7	0.0	2.5	0.0	246.0
cell_71445	261.3	-555.4	1040.0	7.502	2.441	Ambiguous	0.26		118.7	1.7	0.0	0.0	318.0
cell_71446	271.7	-575.1	1040.0	7.184	2.928	Inhibitory	0.26	I-5	124.4	0.7	0.7	0.0	408.6
cell_71447	274.6	-584.5	1040.0	7.759	4.814	Inhibitory	0.26	I-5	111.2	2.6	0.0	0.0	371.0
cell_71448	114.5	-696.8	1040.0	9.288	2.677	Inhibitory	0.26	I-1	30.1	0.8	0.8	0.0	164.8
cell_71449	188.8	-643.5	1040.0	7.628	1.786	Inhibitory	0.26	I-21	15.2	17.7	1.7	0.0	327.2
cell_71450	221.0	-540.2	1040.0	6.302	3.524	Ambiguous	0.26		137.6	2.6	0.0	0.0	423.0
cell_71451	233.2	-720.4	1040.0	6.06	5.156	Astrocyte	0.26		2.4	2.4	23.1	0.0	215.5
cell_71452	112.1	-858.8	1040.0	1.847	3.946	Ambiguous	0.26		3.8	0.0	0.0	0.0	30.6
cell_71453	134.6	-757.9	1040.0	3.405	0.961	OD Mature 1	0.26		3.1	4.6	0.0	0.0	166.5
cell_71454	136.3	-798.5	1040.0	3.154	4.804	Astrocyte	0.26		0.0	2.3	15.6	0.0	188.3
cell_71455	141.1	-757.3	1040.0	7.95	5.384	Inhibitory	0.26	I-1	49.6	1.8	3.5	0.0	170.1
cell_71456	175.7	-855.4	1040.0	3.875	5.15	Astrocyte	0.26		2.9	0.0	8.8	0.0	112.8
cell_71457	179.3	-753.2	1040.0	7.286	2.0	Inhibitory	0.26	I-5	68.3	0.4	1.6	0.0	258.6
cell_71458	177.2	-787.3	1040.0	10.363	2.316	Inhibitory	0.26	I-13	42.9	0.7	1.5	0.0	242.5
cell_71459	184.7	-818.6	1040.0	5.657	2.574	Microglia	0.26		1.7	0.0	1.7	0.0	209.5
cell_71460	177.9	-899.5	1040.0	1.163	5.983	Endothelial 2	0.26		1.0	0.5	4.3	0.0	105.1
cell_71461	180.6	-877.1	1040.0	1.685	5.442	Astrocyte	0.26		0.0	0.0	0.0	0.0	25.5
cell_71462	185.7	-808.6	1040.0	2.669	5.12	Astrocyte	0.26		0.0	1.1	9.2	0.0	256.8
cell_71463	198.5	-789.1	1040.0	2.234	-0.449	OD Mature 2	0.26		0.0	0.0	0.0	0.0	245.6
cell_71464	199.3	-849.5	1040.0	2.122	0.431	OD Mature 2	0.26		0.0	0.8	1.6	0.0	192.3
cell_71465	203.1	-822.2	1040.0	4.212	2.873	OD Immature 1	0.26		0.0	0.0	0.0	0.0	262.6
cell_71466	213.0	-860.6	1040.0	2.31	5.545	Astrocyte	0.26		3.4	0.0	20.3	0.0	81.4
cell_71467	218.3	-889.9	1040.0	5.086	7.445	Astrocyte	0.26		0.9	0.0	32.3	0.0	166.9
cell_71468	220.0	-817.3	1040.0	5.768	1.827	Ambiguous	0.26		34.0	0.8	6.4	0.0	303.2
cell_71469	228.6	-740.4	1040.0	8.636	1.038	Excitatory	0.26	E-11	2.5	21.7	0.0	0.0	279.1
cell_71470	227.8	-912.4	1040.0	-1.437	4.341	Endothelial 1	0.26		1.0	3.9	0.0	0.0	60.1
cell_71471	229.1	-817.3	1040.0	-1.17	2.966	Endothelial 1	0.26		0.0	0.0	0.0	0.0	227.4
cell_71472	229.9	-900.6	1040.0	-0.967	2.455	Endothelial 1	0.26		0.0	0.0	0.0	0.0	115.4
cell_71473	238.2	-784.3	1040.0	8.892	2.156	Excitatory	0.26	E-11	7.0	28.1	0.0	0.0	236.8
cell_71474	240.3	-855.6	1040.0	6.611	6.592	Astrocyte	0.26		1.4	0.7	22.4	0.0	176.0
cell_71475	240.9	-772.5	1040.0	7.631	4.653	Inhibitory	0.26	I-5	61.2	6.8	2.3	0.0	215.6
cell_71476	248.6	-815.3	1040.0	7.254	3.375	Inhibitory	0.26	I-5	104.3	1.6	0.0	0.0	232.8
cell_71477	253.3	-826.8	1040.0	10.646	1.726	Excitatory	0.26	E-20	0.0	17.6	0.0	0.0	247.1
cell_71478	257.7	-879.7	1040.0	1.361	0.135	OD Mature 1	0.26		0.0	0.0	0.0	0.0	150.2
cell_71479	260.9	-914.7	1040.0	0.448	6.45	Astrocyte	0.26		0.0	2.3	4.7	0.0	114.8
cell_71480	262.9	-751.0	1040.0	5.866	1.625	Ambiguous	0.26		49.3	2.8	0.4	0.4	323.5
cell_71481	268.4	-770.5	1040.0	3.337	-1.349	OD Mature 4	0.26		1.1	0.0	2.2	0.0	368.1
cell_71482	269.3	-847.5	1040.0	0.815	0.205	OD Mature 2	0.26		0.0	0.0	0.0	0.0	227.7
cell_71483	273.3	-800.8	1040.0	6.645	3.607	Ambiguous	0.26		4.8	0.0	0.0	0.0	164.7
cell_71484	272.5	-911.1	1040.0	1.598	6.785	Pericytes	0.26		0.7	0.0	19.9	0.0	258.5
cell_71485	276.3	-866.1	1040.0	7.264	4.041	Ambiguous	0.26		28.2	3.1	0.0	0.0	295.1
cell_71486	280.3	-877.0	1040.0	5.819	1.924	Ambiguous	0.26		0.5	1.1	1.1	1.1	267.3
cell_71487	284.9	-760.0	1040.0	1.999	0.291	OD Mature 2	0.26		4.8	0.0	0.0	0.0	314.4
cell_71488	285.9	-911.4	1040.0	3.391	7.201	Astrocyte	0.26		0.0	2.8	18.9	0.0	204.1
cell_71489	287.3	-781.2	1040.0	4.74	5.92	Astrocyte	0.26		1.1	3.2	14.1	0.0	188.7
cell_71490	127.8	-740.9	1040.0	4.041	5.094	Astrocyte	0.26		1.6	0.0	6.6	0.0	109.8
cell_71491	145.1	-821.0	1040.0	0.85	3.374	Ambiguous	0.26		0.4	0.4	2.2	0.0	253.7
cell_71492	200.8	-763.0	1040.0	4.734	5.671	Astrocyte	0.26		4.4	1.8	11.4	0.0	192.8
cell_71493	232.7	-798.6	1040.0	7.177	2.249	Inhibitory	0.26	I-5	76.9	0.5	0.0	0.0	295.8
cell_71494	271.3	-839.3	1040.0	8.424	2.394	Ambiguous	0.26		49.0	2.0	0.0	0.0	197.5
cell_71495	175.3	-800.6	1040.0	-0.944	3.865	Endothelial 1	0.26		0.0	1.3	1.3	0.0	259.2
cell_71496	235.1	-896.7	1040.0	3.777	6.152	Astrocyte	0.26		1.4	0.0	19.6	0.0	161.0
cell_71497	242.1	-900.2	1040.0	3.6	5.314	Astrocyte	0.26		0.0	0.0	17.9	0.0	179.5
cell_71498	214.7	-743.9	1040.0	4.056	0.845	OD Immature 1	0.26		7.2	0.0	0.8	0.0	282.4
cell_71499	159.1	-762.4	1040.0	6.214	4.208	Astrocyte	0.26		3.3	2.0	5.3	0.7	190.2
cell_71500	187.3	-779.6	1040.0	6.585	6.544	Astrocyte	0.26		2.3	0.0	2.3	0.0	221.1
cell_71501	306.5	-894.3	1040.0	5.064	5.696	Astrocyte	0.26		0.0	0.0	17.4	0.0	129.5
cell_71502	308.1	-797.2	1040.0	7.131	2.557	Inhibitory	0.26	I-5	101.7	0.8	4.1	0.8	282.7
cell_71503	315.0	-858.7	1040.0	10.666	2.157	Inhibitory	0.26	I-1	12.0	1.7	0.0	0.9	214.6
cell_71504	326.0	-921.1	1040.0	4.194	6.592	Astrocyte	0.26		3.7	0.0	17.5	0.0	137.6
cell_71505	321.9	-767.2	1040.0	5.843	2.74	OD Immature 1	0.26		3.1	5.2	2.1	0.0	234.3
cell_71506	326.3	-787.2	1040.0	5.661	1.838	Ambiguous	0.26		2.8	1.8	0.7	0.0	379.9
cell_71507	327.8	-746.4	1040.0	7.043	3.136	Inhibitory	0.26	I-5	86.0	1.4	2.1	0.0	189.7
cell_71508	330.6	-813.2	1040.0	8.116	4.15	Inhibitory	0.26	I-5	48.2	0.0	1.2	0.0	170.5
cell_71509	334.0	-769.2	1040.0	4.38	0.128	Ambiguous	0.26		5.3	7.1	1.8	0.0	247.8
cell_71510	345.6	-802.3	1040.0	7.73	2.296	Inhibitory	0.26	I-37	79.7	0.8	0.8	0.0	277.3
cell_71511	365.1	-803.7	1040.0	6.626	1.207	Ambiguous	0.26		49.3	1.2	1.2	0.6	316.8
cell_71512	363.5	-814.7	1040.0	7.446	2.484	Ambiguous	0.26		81.2	1.7	0.0	0.9	315.9
cell_71513	367.2	-875.4	1040.0	9.103	5.983	Inhibitory	0.26	I-29	19.6	0.0	0.0	0.0	124.9
cell_71514	370.0	-810.9	1040.0	4.296	2.527	OD Immature 1	0.26		8.2	4.1	0.0	0.0	352.9
cell_71515	372.5	-775.3	1040.0	4.192	0.464	Ambiguous	0.26		11.9	0.7	0.0	0.0	205.6
cell_71516	380.7	-854.1	1040.0	5.282	4.068	Ambiguous	0.26		10.2	3.1	3.1	0.0	181.7
cell_71517	387.7	-742.7	1040.0	7.37	3.861	Inhibitory	0.26	I-5	145.5	0.0	3.0	1.5	313.0
cell_71518	386.1	-754.2	1040.0	7.571	3.671	Inhibitory	0.26	I-5	55.0	1.4	0.0	0.0	271.8
cell_71519	396.0	-877.1	1040.0	8.728	3.716	Ambiguous	0.26		9.5	0.0	0.0	0.0	216.2
cell_71520	399.4	-867.4	1040.0	9.639	1.953	Excitatory	0.26	E-27	0.0	10.6	0.0	0.0	170.9
cell_71521	402.6	-891.2	1040.0	1.365	2.779	Ambiguous	0.26		0.7	0.7	5.5	0.0	343.2
cell_71522	406.4	-773.5	1040.0	3.03	-2.573	OD Mature 2	0.26		0.0	0.0	0.0	0.0	195.5
cell_71523	405.4	-846.8	1040.0	6.108	2.17	Ambiguous	0.26		19.8	0.5	1.1	0.0	271.1
cell_71524	432.6	-888.6	1040.0	6.743	1.963	Ambiguous	0.26		5.5	1.1	0.0	0.0	273.4
cell_71525	425.8	-785.6	1040.0	6.863	3.092	Inhibitory	0.26	I-5	88.9	0.9	0.0	0.0	281.9
cell_71526	433.5	-741.8	1040.0	6.329	3.781	Ambiguous	0.26		53.8	2.1	5.7	0.0	267.7
cell_71527	441.7	-755.7	1040.0	-1.426	2.725	Endothelial 1	0.26		0.0	0.0	0.0	0.0	277.8
cell_71528	447.0	-779.2	1040.0	7.105	2.241	Inhibitory	0.26	I-5	100.9	0.6	1.2	0.0	321.0
cell_71529	451.1	-846.3	1040.0	7.875	3.644	Inhibitory	0.26	I-5	57.7	0.0	0.0	0.0	191.1
cell_71530	455.4	-867.1	1040.0	7.147	2.122	Inhibitory	0.26	I-5	71.3	1.5	3.0	1.5	265.5
cell_71531	461.7	-797.0	1040.0	7.204	2.718	Inhibitory	0.26	I-5	73.2	0.0	1.9	0.0	221.4
cell_71532	465.0	-856.7	1040.0	3.244	0.327	Ambiguous	0.26		2.2	0.0	1.1	0.0	362.3
cell_71533	472.0	-838.2	1040.0	4.094	5.881	Astrocyte	0.26		0.0	0.0	16.1	0.0	222.4
cell_71534	476.5	-826.8	1040.0	8.29	1.271	Inhibitory	0.26	I-5	55.2	7.4	2.5	1.2	293.2
cell_71535	478.3	-901.0	1040.0	10.13	3.184	Excitatory	0.26	E-11	23.6	0.0	0.0	0.0	203.9
cell_71536	487.1	-845.1	1040.0	7.107	2.87	Inhibitory	0.26	I-20	30.4	2.3	0.0	0.0	195.4
cell_71537	489.9	-756.7	1040.0	7.354	2.619	Inhibitory	0.26	I-5	129.3	0.6	0.0	0.0	324.8
cell_71538	490.6	-883.6	1040.0	5.472	6.668	Astrocyte	0.26		1.0	0.0	17.4	1.0	170.8
cell_71539	410.2	-796.3	1040.0	0.642	3.808	Endothelial 1	0.26		19.8	0.8	3.1	0.0	210.4
cell_71540	408.7	-906.6	1040.0	5.408	7.693	Astrocyte	0.26		0.0	3.1	15.4	0.0	177.8
cell_71541	416.3	-892.7	1040.0	8.359	1.232	Excitatory	0.26	E-4	0.7	18.0	3.0	2.2	258.3
cell_71542	485.0	-874.4	1040.0	4.495	5.412	Astrocyte	0.26		3.1	0.0	22.0	0.0	143.4
cell_71543	324.3	-849.7	1040.0	10.248	1.89	Inhibitory	0.26	I-6	42.8	1.9	1.9	0.0	191.3
cell_71544	357.0	-870.5	1040.0	0.969	3.744	Endothelial 1	0.26		15.2	1.8	3.5	1.2	165.5
cell_71545	365.5	-895.5	1040.0	3.755	5.257	Astrocyte	0.26		0.0	0.8	4.8	0.0	120.7
cell_71546	427.3	-806.5	1040.0	7.829	3.787	Inhibitory	0.26	I-5	46.3	2.4	2.4	0.0	186.3
cell_71547	448.4	-824.5	1040.0	8.36	1.568	Excitatory	0.26	E-11	12.5	7.5	1.2	0.0	184.3
cell_71548	452.8	-761.5	1040.0	7.135	2.912	Inhibitory	0.26	I-5	122.7	0.5	0.0	0.0	302.9
cell_71549	471.4	-898.0	1040.0	10.847	4.016	Inhibitory	0.26	I-1	18.8	0.0	0.0	1.0	148.4
cell_71550	490.6	-806.9	1040.0	7.184	2.217	Inhibitory	0.26	I-5	73.3	0.6	0.0	0.0	258.8
cell_71551	493.5	-813.5	1040.0	-1.552	2.804	Endothelial 1	0.26		0.0	0.0	0.0	0.0	153.1
cell_71552	460.6	-770.5	1040.0	8.006	5.063	Inhibitory	0.26	I-5	157.7	3.4	3.4	0.0	332.4
cell_71553	312.6	-917.7	1040.0	4.263	6.345	Astrocyte	0.26		3.3	0.0	13.2	0.0	132.7
cell_71554	302.1	-711.4	1040.0	-1.023	2.752	Endothelial 1	0.26		0.0	0.0	21.1	0.0	259.4
cell_71555	307.7	-598.5	1040.0	7.222	3.119	Inhibitory	0.26	I-5	56.9	0.0	1.1	0.0	236.6
cell_71556	313.2	-708.1	1040.0	7.0	2.578	Ambiguous	0.26		61.1	1.4	3.2	0.9	261.3
cell_71557	309.9	-588.6	1040.0	7.047	3.167	Ambiguous	0.26		45.7	0.0	1.6	0.0	223.9
cell_71558	319.5	-580.5	1040.0	4.544	1.074	Ambiguous	0.26		7.8	0.0	0.0	0.0	334.1
cell_71559	323.2	-657.7	1040.0	6.898	1.435	Ambiguous	0.26		58.3	0.9	0.9	0.0	324.9
cell_71560	329.6	-558.7	1040.0	6.439	0.98	Ambiguous	0.26		33.9	0.0	1.5	0.0	276.3
cell_71561	330.9	-632.3	1040.0	7.273	2.563	Inhibitory	0.26	I-5	62.3	0.0	0.0	0.0	235.3
cell_71562	333.3	-596.3	1040.0	8.537	2.933	Excitatory	0.26	E-11	1.2	27.2	0.0	1.2	227.7
cell_71563	339.0	-621.6	1040.0	-1.69	3.089	Endothelial 1	0.26		0.0	0.0	0.0	0.0	331.5
cell_71564	342.8	-668.1	1040.0	4.557	6.525	Astrocyte	0.26		0.0	0.0	39.2	0.0	262.3
cell_71565	343.7	-590.8	1040.0	7.541	2.236	Inhibitory	0.26	I-5	54.6	3.6	0.7	0.0	269.0
cell_71566	346.4	-564.7	1040.0	7.571	2.917	Inhibitory	0.26	I-5	25.5	2.6	0.9	0.0	170.2
cell_71567	347.3	-653.0	1040.0	7.08	1.786	Inhibitory	0.26	I-20	82.6	0.8	1.2	0.4	305.0
cell_71568	354.6	-585.9	1040.0	8.811	2.957	Inhibitory	0.26	I-6	59.4	0.0	1.5	0.0	235.2
cell_71569	356.8	-630.3	1040.0	-0.612	3.076	Endothelial 1	0.26		4.4	0.0	11.1	0.0	235.4
cell_71570	373.5	-678.3	1040.0	7.289	3.099	Inhibitory	0.26	I-5	34.7	0.0	0.8	0.0	157.5
cell_71571	366.7	-598.7	1040.0	7.759	2.233	Inhibitory	0.26	I-1	42.4	10.6	0.0	0.0	243.6
cell_71572	373.9	-654.7	1040.0	-0.383	2.743	Endothelial 1	0.26		15.8	0.0	0.0	0.0	200.9
cell_71573	383.2	-548.3	1040.0	7.552	1.711	Ambiguous	0.26		33.2	0.5	9.5	0.0	208.9
cell_71574	376.7	-566.4	1040.0	-0.334	2.97	Endothelial 1	0.26		5.0	1.7	5.0	0.0	251.2
cell_71575	376.9	-580.3	1040.0	7.239	2.595	Inhibitory	0.26	I-5	94.3	2.3	1.7	0.0	245.6
cell_71576	379.8	-614.2	1040.0	6.136	2.287	Ambiguous	0.26		2.0	6.0	6.0	0.0	262.1
cell_71577	383.4	-633.1	1040.0	5.757	1.76	Ambiguous	0.26		3.7	1.5	2.2	0.4	413.7
cell_71578	399.1	-672.6	1040.0	7.488	1.962	Inhibitory	0.26	I-5	71.1	0.9	0.0	0.0	279.1
cell_71579	398.6	-692.1	1040.0	-0.885	2.484	Endothelial 1	0.26		5.3	0.0	0.0	0.0	181.7
cell_71580	398.2	-611.0	1040.0	4.561	6.41	Astrocyte	0.26		0.0	0.0	18.7	0.0	228.5
cell_71581	403.7	-703.5	1040.0	7.908	5.021	Inhibitory	0.26	I-6	47.5	4.3	0.0	0.0	233.2
cell_71582	405.8	-626.0	1040.0	7.482	2.324	Inhibitory	0.26	I-5	96.5	0.5	0.5	0.0	375.2
cell_71583	411.7	-569.2	1040.0	2.41	2.872	Microglia	0.26		2.3	1.2	0.0	0.0	194.0
cell_71584	409.8	-706.0	1040.0	7.657	4.567	Inhibitory	0.26	I-5	107.1	0.0	0.0	0.0	313.7
cell_71585	413.2	-693.5	1040.0	4.937	2.691	OD Immature 1	0.26		17.1	0.0	0.0	0.0	333.4
cell_71586	420.3	-716.0	1040.0	7.421	2.582	Inhibitory	0.26	I-5	146.4	1.3	0.0	0.0	341.8
cell_71587	426.3	-566.6	1040.0	8.424	2.95	Inhibitory	0.26	I-8	67.5	1.0	0.5	0.0	220.8
cell_71588	429.2	-590.7	1040.0	3.823	5.424	Astrocyte	0.26		0.0	0.0	5.1	0.0	141.5
cell_71589	426.3	-536.8	1040.0	4.364	0.633	Ambiguous	0.26		48.8	0.0	4.9	0.0	402.3
cell_71590	430.7	-642.6	1040.0	0.042	3.829	Endothelial 1	0.26		0.0	0.0	0.0	0.0	210.4
cell_71591	437.6	-712.8	1040.0	7.266	2.512	Inhibitory	0.26	I-5	67.9	0.5	0.5	0.0	334.1
cell_71592	439.7	-539.8	1040.0	6.46	1.225	Ambiguous	0.26		92.7	0.4	0.0	0.0	304.3
cell_71593	438.5	-636.6	1040.0	0.242	5.955	Endothelial 2	0.26		0.9	0.9	0.9	0.0	174.5
cell_71594	444.6	-670.8	1040.0	3.336	-1.759	OD Mature 2	0.26		0.9	0.0	2.7	0.0	416.5
cell_71595	452.6	-694.7	1040.0	6.061	1.65	Ambiguous	0.26		19.7	0.9	0.3	0.0	433.0
cell_71596	453.0	-657.1	1040.0	7.03	2.304	Inhibitory	0.26	I-5	130.4	0.0	0.5	0.0	346.1
cell_71597	464.6	-540.4	1040.0	5.125	0.304	OD Mature 2	0.26		45.1	0.0	0.0	1.0	306.4
cell_71598	469.8	-606.1	1040.0	7.987	4.799	Ambiguous	0.26		33.3	2.2	4.4	2.2	204.3
cell_71599	471.5	-542.0	1040.0	8.388	6.187	Inhibitory	0.26	I-1	30.4	0.0	0.0	0.0	133.8
cell_71600	486.3	-601.9	1040.0	3.081	0.663	OD Mature 2	0.26		7.6	0.0	0.0	0.0	201.5
cell_71601	354.7	-716.1	1040.0	7.225	2.97	Inhibitory	0.26	I-5	81.6	0.9	1.9	0.0	236.7
cell_71602	422.0	-687.4	1040.0	6.769	2.187	Ambiguous	0.26		53.7	1.9	0.0	0.6	300.0
cell_71603	449.7	-639.8	1040.0	8.162	3.06	Inhibitory	0.26	I-5	45.9	2.2	0.0	0.0	227.8
cell_71604	460.2	-590.8	1040.0	7.07	2.41	Inhibitory	0.26	I-5	94.7	0.5	0.0	0.0	239.6
cell_71605	467.5	-630.2	1040.0	4.533	6.911	Astrocyte	0.26		2.0	2.0	15.9	0.0	200.1
cell_71606	466.9	-623.2	1040.0	-0.072	3.351	Endothelial 1	0.26		0.0	0.0	0.0	0.0	315.4
cell_71607	323.4	-687.1	1040.0	6.854	1.683	Ambiguous	0.26		93.9	0.9	0.9	0.3	325.3
cell_71608	422.7	-602.0	1040.0	8.072	2.363	Inhibitory	0.26	I-5	45.8	2.8	0.0	0.0	244.4
cell_71609	484.6	-684.3	1040.0	7.255	1.997	Inhibitory	0.26	I-5	90.7	1.4	0.5	0.0	268.6
cell_71610	364.8	-717.1	1040.0	1.846	2.159	Ambiguous	0.26		4.5	0.0	0.0	0.0	316.3
cell_71611	461.0	-701.8	1040.0	6.66	3.7	Ambiguous	0.26		60.5	0.0	0.0	0.0	447.2
cell_71612	470.2	-701.2	1040.0	7.213	2.237	Inhibitory	0.26	I-5	53.3	2.7	1.8	0.0	229.0
cell_71613	479.9	-662.1	1040.0	6.796	2.03	Inhibitory	0.26	I-20	94.5	1.4	0.5	0.5	331.1
cell_71614	317.2	-432.7	1040.0	7.88	2.402	Inhibitory	0.26	I-25	32.2	1.5	0.5	0.0	270.4
cell_71615	319.0	-341.3	1040.0	9.667	2.535	Ambiguous	0.26		36.8	0.6	1.2	0.0	240.5
cell_71616	320.9	-514.8	1040.0	-0.554	3.453	Endothelial 1	0.26		2.6	0.0	3.5	0.9	227.9
cell_71617	325.4	-381.9	1040.0	3.136	-1.588	OD Mature 2	0.26		1.0	0.0	5.0	0.0	275.1
cell_71618	325.1	-402.6	1040.0	-1.368	4.185	Endothelial 1	0.26		0.0	0.0	0.0	0.0	145.5
cell_71619	327.4	-499.2	1040.0	-0.934	3.079	Endothelial 1	0.26		1.7	0.0	0.0	0.0	224.4
cell_71620	331.3	-397.5	1040.0	0.29	4.884	Endothelial 3	0.26		0.0	0.0	2.4	0.0	177.5
cell_71621	337.7	-450.8	1040.0	3.077	-0.714	OD Mature 2	0.26		37.7	0.0	0.0	0.0	336.8
cell_71622	340.7	-461.2	1040.0	6.719	2.068	Inhibitory	0.26	I-5	58.0	1.7	0.0	0.0	240.6
cell_71623	345.6	-430.8	1040.0	5.027	0.112	OD Mature 1	0.26		11.2	0.7	0.7	0.0	240.0
cell_71624	356.8	-381.3	1040.0	2.944	3.43	Microglia	0.26		22.1	1.1	2.2	0.0	193.6
cell_71625	356.2	-366.8	1040.0	2.499	1.524	Ambiguous	0.26		0.0	0.0	0.0	0.0	239.0
cell_71626	355.7	-449.3	1040.0	6.328	1.974	Ambiguous	0.26		62.2	2.0	0.0	0.0	309.5
cell_71627	370.3	-451.2	1040.0	5.714	1.816	Ambiguous	0.26		5.6	2.1	0.0	0.7	383.5
cell_71628	371.5	-425.1	1040.0	9.175	2.057	Excitatory	0.26	E-20	1.4	13.1	4.2	0.9	198.4
cell_71629	372.1	-343.1	1040.0	5.286	7.894	Astrocyte	0.26		0.0	0.0	13.1	0.0	125.0
cell_71630	379.5	-506.8	1040.0	4.235	5.158	Astrocyte	0.26		0.0	1.6	8.2	0.0	163.6
cell_71631	381.4	-489.0	1040.0	8.312	4.766	Inhibitory	0.26	I-1	43.0	0.0	0.0	0.0	222.9
cell_71632	379.4	-364.5	1040.0	3.979	5.446	Astrocyte	0.26		1.1	0.0	14.2	0.0	217.2
cell_71633	389.7	-343.3	1040.0	3.816	5.34	Astrocyte	0.26		0.0	0.0	8.3	0.0	147.9
cell_71634	395.9	-370.1	1040.0	7.519	4.599	Inhibitory	0.26	I-8	110.6	0.0	1.2	0.0	267.2
cell_71635	397.8	-456.2	1040.0	3.199	6.107	Astrocyte	0.26		0.0	0.0	3.9	7.8	149.2
cell_71636	403.4	-477.9	1040.0	3.075	0.609	Ambiguous	0.26		18.7	0.0	0.0	0.0	339.9
cell_71637	406.9	-497.4	1040.0	6.899	3.956	Ambiguous	0.26		23.1	0.0	0.0	0.0	263.0
cell_71638	406.8	-451.1	1040.0	7.759	1.693	Astrocyte	0.26		20.9	4.8	2.4	0.0	194.6
cell_71639	410.9	-461.9	1040.0	9.528	4.848	Excitatory	0.26	E-20	1.9	20.4	1.9	0.0	263.8
cell_71640	411.4	-498.7	1040.0	6.5	1.651	Ambiguous	0.26		103.4	1.0	0.3	0.3	385.0
cell_71641	413.6	-385.9	1040.0	9.141	4.227	Inhibitory	0.26	I-6	28.5	0.0	2.1	0.0	195.1
cell_71642	429.9	-400.9	1040.0	4.698	5.478	Microglia	0.26		0.0	2.0	1.0	0.0	217.7
cell_71643	435.1	-384.3	1040.0	10.236	2.838	Inhibitory	0.26	I-8	38.5	1.9	0.0	0.0	169.4
cell_71644	447.4	-429.9	1040.0	3.26	5.431	Astrocyte	0.26		3.3	0.0	14.9	0.0	150.9
cell_71645	447.6	-475.8	1040.0	7.661	1.978	Inhibitory	0.26	I-26	59.4	1.9	0.3	0.0	225.4
cell_71646	458.9	-511.3	1040.0	7.589	1.064	Excitatory	0.26	E-25	2.8	5.1	7.5	0.8	275.0
cell_71647	456.5	-351.5	1040.0	7.91	1.492	Inhibitory	0.26	I-8	68.0	2.3	0.5	0.0	235.5
cell_71648	462.2	-440.1	1040.0	2.856	-0.449	OD Mature 2	0.26		8.1	0.0	2.7	0.0	291.3
cell_71649	462.8	-386.3	1040.0	8.367	3.548	Astrocyte	0.26		18.2	2.4	3.2	0.0	144.5
cell_71650	468.3	-514.3	1040.0	4.065	7.056	Astrocyte	0.26		3.0	0.0	20.7	0.0	181.4
cell_71651	479.1	-469.9	1040.0	8.917	4.709	Excitatory	0.26	E-20	6.8	13.6	0.0	0.0	199.5
cell_71652	486.2	-511.2	1040.0	7.134	2.39	Ambiguous	0.26		70.5	0.6	12.7	0.0	258.1
